id,user,created_at,text,列1,列2,fav,RT,follower,follows
1.32E+18,Los_Guerreros,2020/11/5 21:49,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/lkNpPploIp,,,0,0,236,346
1.32E+18,yshida02161,2020/11/5 21:46,当日の有権者登録も認めている、って、引っ越しとかすれば、１人で何回でも投票できるってこと？「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定（ハフポスト日本版） https://t.co/EzsM7JHJzM,,,0,0,201,191
1.32E+18,thomas_kz,2020/11/5 21:39,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/0Co5D7c2hy,,,1,0,1700,4999
1.32E+18,jpsniper001,2020/11/5 21:37,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定。・・マジですか！,,,0,0,2155,2694
1.32E+18,you16_s,2020/11/5 21:36,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定（ハフポスト日本版） https://t.co/gfDzgqzPx4,,,0,0,298,288
1.32E+18,678stsh,2020/11/5 21:36,@ren_yamaga 今年のアメリカ全体での投票率は66%ですよ、多い州でも80%弱です100%を超えたというのは間違った計算に基づくデマで選管や現地メディアが否定しています,,,0,0,1,0
1.32E+18,ast026,2020/11/5 21:26,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/AHFEdxItRFと言う情報に対しての反論,,,0,0,119,317
1.32E+18,geh00263,2020/11/5 21:17,トランプ支持者は不正確な情報を流して混乱させないでほしい。急に得票が増えるなんてことも開票作業ではよくある話。#tera1134「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定#Yahooニュースhttps://t.co/A7dZy5TVQE,,,0,0,444,356
1.32E+18,tonchanxxxx,2020/11/5 21:15,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/ua8ooMhAfe,,,0,0,45,706
1.32E+18,yaruzou3,2020/11/5 21:15,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定。・・マジですか！,,,0,0,902,902
1.32E+18,geh00263,2020/11/5 21:13,もうトランプ氏支持者達は何でもありになってきたな😡😡😡#cozy1242「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/A7dZy5TVQE,,,0,0,444,356
1.32E+18,16Nosurin,2020/11/5 21:12,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/Ky5b2Vh22x,,,4,0,199,289
1.32E+18,okayu0209cyobi,2020/11/5 21:07,本当にデマなの？日米のマスコミの多くは事実を歪め報道して来てる。特に米国のトランプ大統領のことは様々な印象操作をして来てる。『保守のFOXニュース』も不正を否定？だから何？日米マスコミ報道の特に政治関連は疑問しかない。信じさせてくれなくしたのはマスコミなんだよhttps://t.co/I3ePAiCXmi,,,0,0,387,1049
1.32E+18,sasakikouji41,2020/11/5 21:03,これが民主主義国家の大統領の発言か？もはや真正面から民主主義を否定している。全く無関係な動画を「自分の票が捨てられている！」「燃やされている！」と被害妄想を叫び続け、デマと嘘を撒き散らす。理性と知性はどこへ行った？恥を知るべき。 https://t.co/vYKfdzynU7,,,1,0,91,417
1.32E+18,kyousukekasuga,2020/11/5 21:00,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/PSytDk8ggH,,,0,0,528,621
1.32E+18,clockwork_peach,2020/11/5 20:57,ウィスコンシンの急激な上昇カーブと「投票率200％」もデマが判明しましたね。選管公式が否定。(ウイスコンシン州選挙管理委員会)https://t.co/uvRybADT1f(同州tweet)https://t.co/8qJ5zL6vnA https://t.co/Ynl1BzmkkB,,,27,11,12025,11894
1.32E+18,Poppin3254,2020/11/5 20:54,『立憲民主党・今井雅人がデマ 菅首相が否定』大災害ブログ テンペスト(Catast…｜https://t.co/OI4Sx4ZsdA,,,0,0,1228,1045
1.32E+18,chikin_rare,2020/11/5 20:51,アメリカ大統領選挙は一部で不正があった可能性は否定できないが、トランプ支持者が言うように投票率100%超えとか投票用紙の大量廃棄など露骨なのはデマだと思う。ネット情報を鵜呑みにせず冷静な目で見守りましょう。,,,2,1,54,83
1.32E+18,c7sai7,2020/11/5 20:48,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 | ハフポスト https://t.co/mRhoqlryq2,,,1,0,6,3
1.32E+18,rain_walker_14,2020/11/5 20:27,大統領選のアレコレ面白すぎるから色々見てるんだけどある疑惑に関しての「ファクトチェックしました！デマです！」って記事の内容が「選挙管理委員会が否定したから」なの面白すぎる,,,0,0,55,183
1.32E+18,magcup1963,2020/11/5 20:20,平松の爺さんにしてもこの大学教授のおっさんにしても自民党・共産党この界隈は意見の相違とかじゃなくて維新の存在自体を否定してんですよ。だからデマで民意を歪めるのも平気。ダブルスタンダードを指摘してあげればいいだけ😁,,,13,3,1873,2051
1.32E+18,izkawasen,2020/11/5 20:18,産業遺産情報センターは今後もっと本来の産業遺産の、考え方含めて紹介を充実させて行ってもらいたい。現状は韓国やその国内の手先どもを意識しすぎ。故郷の歴史をデマで否定されれば誰でも怒りを感じるのはよく分かりますが。,,,0,0,37,74
1.32E+18,piyokango,2020/11/5 20:04,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/NvVzzN17DE,,,10,7,18332,55
1.32E+18,lowlife4775,2020/11/5 19:49,「「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定」  https://t.co/MxNbaRPrXfメディアが報じることが事実とは限らないから憲法で保証された権利を行使するんだとよ(´・ω・)https://t.co/AsZIP061DQ,,,2,1,550,2535
1.32E+18,scrtmgnl,2020/11/5 19:48,@Musicandren それデマなので消したほうがいいですよハフポストや現地ＦＯＸですら否定しているフェイク,,,1,0,12,45
1.32E+18,BooksJPN,2020/11/5 19:40,φ「ウィスコンシン州で投票率が100%を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定 ★6－アメリカ大統領選では、激戦州の一つであるウィスコンシン州でバイデン氏の勝利が確実な情勢だ。φ https://t.co/ZhgFlj4ODT ２ＭＭ(2chﾌﾞｯｸﾏｰｸ),,,0,0,1345,1174
1.32E+18,noiz7770,2020/11/5 19:36,面白すぎでしょ。＞「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/sUsqn1jMtr,,,0,0,41,41
1.32E+18,Rosa_OHMSS_SIS,2020/11/5 19:01,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/3Jpho1HFy2,,,1,1,614,1910
1.32E+18,kyamo_929,2020/11/5 18:51,少しホッとしたわ「「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定」  https://t.co/L9Aq8d4lPZ,,,2,0,391,368
1.32E+18,Tomo58056522,2020/11/5 18:48,＃大統領選挙　#マスコミ twitterやfacebookやyoutubeは最近デマの拡散を防ぐといった大義名分で特定の発言や動画を削除しているけど、民主主義の基本はどんな発言も遮らない事にあるはずです。自社の判断で勝手に削除する事は民主主義を否定しているのと同じことです。民主党推しが露骨すぎです。,,,1,0,2,6
1.32E+18,rainbowman888,2020/11/5 18:33,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定（ハフポスト日本版） - Yahoo!ニュース https://t.co/nCHx7B1kCV,,,1,0,1783,1782
1.32E+18,happyworks420,2020/11/5 18:33,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/ym2awaOxSi こういうデマを平気で拡散するような垢は大統領選終わった後に凍結してくれ,,,0,1,631,267
1.32E+18,09875Daisuke,2020/11/5 18:26,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/b5NFd6BIh9,,,0,0,72,94
1.32E+18,teruhito8,2020/11/5 18:09,@mount_shine @ReutersJapan まず不正だったと言う証拠は有るの？証拠もないのに訴えたらいかんでしょ。  ちなみにネトウヨ界隈が言う証拠は保守派メディアからもデマだと否定されたけど,,,0,0,0,1
1.32E+18,kazumyagu99,2020/11/5 18:01,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/U5o06YSJH9,,,0,0,333,374
1.32E+18,markunisrn,2020/11/5 17:56,次から次へと量産されるデマがいくら完全に反証・否定されても、頭の悪い人はデマのほうを能動的に選んで信じ込み続けるんだな。日本でもここ約十年来ネットを中心に急速に醸成されてきたポストトゥルース土壌が、ここ1年でアメリカ由来の最新陰謀論の大量輸入で爆発し、昨日今日で絶頂を迎えた感じだ,,,3,0,64,126
1.32E+18,zonexkaoru,2020/11/5 17:53,@HIRAYAMAYUUKAIN 先生、英語圏では既に否定されたデマが日本のTwitterで使い回されています。ご注意ください。 https://t.co/Xa5I4KlBCd,,,5,1,387,240
1.32E+18,cooleye_30z,2020/11/5 17:42,@jda1BekUDve1ccx アメリカ本国では否定されているデマを、デマと分かってからも流し続けるジャーナリストの神経ってどうなっているんだろう。,,,0,0,223,562
1.32E+18,m_ishikawa__,2020/11/5 17:34,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 #SmartNews  https://t.co/s1JnQhsxlH,,,0,0,212,205
1.32E+18,Cherudim1108801,2020/11/5 17:31,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 #SmartNews なんかそれはそれで別の問題があるような… https://t.co/CImxlfAWs5,,,0,0,621,1125
1.32E+18,hayakawaz,2020/11/5 17:27,自分は匿名性も否定しないのですが、わかってて匿名垢で消されても何度でもやるのもいるから、どうしても匿名で活動したい人の場合は、登録時に身分証明を求めておいて、匿名垢はデマ流したその瞬間に垢バン（再取得は可能にして、繰り返したら凍結にする）とかかな。（続く）,,,0,0,696,776
1.32E+18,emicom6o6,2020/11/5 17:24,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 #SmartNews  https://t.co/l96KbY2oNg,,,0,0,623,1333
1.32E+18,ringringn90,2020/11/5 17:13,@nippon_ukuraina フォックスニュースが不正を否定してることについての感想はある？ダンマリダブスタのスターリニストには理解出来ないか…トランプ陣営がヒスパニック向けのデマ流してたこともニュースになってたな。トランプやお前は民主主義の敵だ！https://t.co/3JcyL0tZ6D,,,0,0,422,641
1.32E+18,yuzumikan15,2020/11/5 17:01,しかも昨日トレンドに上がってたデマは🦊ですら否定してたのに。,,,1,0,663,208
1.32E+18,thelifefucker,2020/11/5 16:55,デマを信じ怒ってる人がコピペで増産された感じで怖いんだ。なんで日本のTwitterはこんな感じになってるんだ？ / “「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定 | ハフポスト” https://t.co/8JuNsOw6yq,,,1,0,409,526
1.32E+18,gasozisan,2020/11/5 16:53,@felis509 @BFJNews @ciaolivia 不正によって数え直しが発生している州がいくつかある（証拠あり）にもかかわらず、そこに触れずあからさまなデマのみを否定し「バイデンが不正はデマ！」という情報操作行なってますよね？,,,23,1,5,9
1.32E+18,chabudaigaeshi,2020/11/5 16:48,「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定  https://t.co/TgwstXZEp4デマと偏向に塗れた朝日新聞出身記者が沢山いるハフィントンポストが何を言っても信用など出来ないでしょう😇　どこに信用などあるのかね⁉️（笑）,,,3,1,1337,2768
1.32E+18,ballmaru0,2020/11/5 16:37,「「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定」  https://t.co/e6zAqLhvhCやっぱりデマだったか…,,,0,0,1429,978
1.32E+18,newtymon,2020/11/5 16:36,当日急に有権者になれること自体が異常なんだけど(；´_ゝ`)「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 (ハフポスト日本版) - LINE NEWS https://t.co/0BIH2KK0LW,,,1,0,180,106
1.32E+18,NgtDema,2020/11/5 16:30,【デマ１４】ファンと荻野の関係？荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。ネットの迷探偵達が提示する証拠も嘘ばかり。https://t.co/kEc9dzwp0R,,,1,0,98,99
1.32E+18,venom_BAY_snake,2020/11/5 16:27,「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定  https://t.co/vpC1ggaWty,,,0,1,109,77
1.32E+18,cap0927baboy,2020/11/5 16:27,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 #SmartNews  https://t.co/zqvWd0BG26,,,1,0,802,1722
1.32E+18,sem_murata,2020/11/5 16:21,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/BZFa79vQN8,,,0,0,50,56
1.32E+18,mmasa_18,2020/11/5 16:13,@HuffPostJapan これって瞬間が100%越えたって話で、全体の投票率が100%越えるって話ではなかったような。どっちにしろデマって可能性は否定しないが、納得はいかない,,,0,0,8,10
1.32E+18,caos1027,2020/11/5 16:12,いや、それはそれでどうなん？票の積み増し出来るやんね？？【link】「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/0to3wViT5D #スマートニュース,,,0,0,2178,2252
1.32E+18,mmasa_18,2020/11/5 16:07,@Shin_Kurose 事象Aで事実Bが発生。だからC。これに対して、Aが嘘だからデマってたまに見ますが、Bは事実なのでCは否定できないですよね。むしろファクトチェックという言葉をミスリードに使っているような。押し掛けて圧力かけたから自由侵害→押し掛けてないからデマ→いや圧力かけたなら自由侵害やんとか。,,,0,0,8,10
1.32E+18,papa_no_nikki,2020/11/6 23:53,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定（ハフポスト日本版） - Yahoo!ニュース https://t.co/erlqAynMRe,,,0,0,138,353
1.32E+18,onioi55,2020/11/6 23:32,@saruinukiji 完全なデマで現地には一切流れていない情報ということはもう２，３日前に報じられているトランプ側も否定している,,,0,0,77,40
1.32E+18,usaginoyumemita,2020/11/6 23:14,@hina8orange @purupuruchahon 法務部さんに「真実がわからないので憶測でしか物を言うことが出来ないですよね？」と詰め寄ってる人がいたら、そりゃ私は反論します。エゴでもでたらめな憶測で関係者を傷つけてる人が許せませんので。デマに簡単に流されて正義を振り回し周りの方を傷つける行為にはこれからも否定していきます。,,,5,0,133,185
1.32E+18,signaless5,2020/11/6 23:04,知性的と思っていた人が、いわゆるデマやトンデモ動画を信じ切って他の政治家を否定し、トランプを応援しているのを見て暗い気分に。いや、そんな動画が本物だったらもっと大騒ぎになってるはずだよ。,,,3,0,961,991
1.32E+18,Douzodouzo_,2020/11/6 23:00,@KadotaRyusho デマ警告受けるから、引用ツイやめたんですね。それはすでに、否定されてますよw,,,2,0,143,612
1.32E+18,LenyIza,2020/11/6 22:45,@Miyamocchi_san @TomoMachi 事実と虚偽の間に中立って無いんですよ？。虚偽は100%否定されるべきなんですから。虚偽≒デマとデマ発信者に対してや、政権の違法脱法行為には、100%偏向して、「デマを止めろ！」「違法脱法行為を止めろ！」と述べる事が、政権に対する「Watchdog」であるメディアの義務なんですよ。,,,13,2,1581,967
1.32E+18,Ayukawa_Royko,2020/11/6 22:41,米大統領選挙ハフポストにはこの記事に疑問を持つ者はいなかったのか？投票率が90％なんて、アメリカでは「絶対に」ない！記者の前に人間失格！「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/XLyepuvQEF,,,0,0,835,670
1.32E+18,owl__claw,2020/11/6 22:40,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定  https://t.co/eoGP5EfzoO,,,0,0,422,773
1.32E+18,kouduki0c,2020/11/6 22:25,@ShJas93 @nhk_news 不正だと言われてるのは既に向こうでデマだと根拠を持って否定されてますし。,,,0,0,328,274
1.32E+18,swforever2017,2020/11/6 22:24,@70770f4c17844f1 結局200パー投票率もデマだったとか。（アメリカ主要メディアも否定していました行為が事実であっても疑念は残れど不正までされたかはわからないので、慎重にならねばですね。ただ、郵便投票の問題点は少なくと報道されるべきと思います。下手すりゃ日本でも採用しようという輩が出てくるかも,,,1,0,1605,1704
1.32E+18,EhreWind,2020/11/6 22:08,英語を読めないのは仕方がない。だが、アメリカではとっくに否定、沈静化されているような大統領選関連のデマも日本のSNSでは拡散され、エコーチェンバー現象を起こして、頭で認識した情報を書き換えようともせず、古く間違った情報を未だに信じ込んでいる人が沢山居るという状況はとても残念な事だ。,,,4,1,12,14
1.32E+18,_NumaBEE_,2020/11/6 22:02,「投票率が100%を超えた」「生年月日がおかしい人の投票がある」は否定できず「投票率が200%を超えた」「死者を復活させた」をデマの例として上げるところに不信感を持ってしまうな。　#ZIP,,,0,0,748,677
1.32E+18,kofhide,2020/11/6 21:33,デマを垂れ流して民主主義を否定するゴミウヨ https://t.co/Z8XoP3aHfV,,,1,0,23,41
1.32E+18,kizumi1964,2020/11/6 21:20,「シャーピーゲート」、マーカー使った票は無効とのデマを州が否定　アリゾナ州 https://t.co/1ulUFUHCRc #スマートニュース,,,0,0,681,1285
1.32E+18,ginju13,2020/11/6 20:01,ていうかFOXですら不正投票デマを否定していたというのに…,,,0,0,183,219
1.32E+18,NOSEKAI1,2020/11/6 19:16,"あっちもデマ、こっちもデマデマもデマデマばっかりwおはようございますもデマおはようございます。""「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定""  https://t.co/N2Ti5WDnfM",,,1,0,189,731
1.32E+18,Favcapture,2020/11/6 19:13,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定 ★３ [首都圏の虎★] https://t.co/SD4XlXQFxq,,,0,0,335,386
1.32E+18,matomerochan,2020/11/6 19:11,記事を更新しました。: 「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定  [首都圏の虎★] https://t.co/khB9R6ZPa0,,,0,0,786,1147
1.32E+18,Reading4Survive,2020/11/6 19:03,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/MCw12GZ534,,,3,0,1276,1257
1.32E+18,doggyandsoul,2020/11/6 18:48,「シャーピーゲート」、マーカー使った票は無効とのデマを州が否定　アリゾナ州 https://t.co/WZA0VVxaKy @cnn_co_jpより,,,0,0,112,209
1.32E+18,_aa_aaa,2020/11/6 18:43,デマを信じるリスクが知られている以上はデマの回収者（デマを否定する存在）の出現によって人は安心感を覚える。要はデマの悪質さを知っているか知らないかの違いもあるが、落差が凄いな。,,,1,1,295,95
1.32E+18,ramos59454108,2020/11/6 18:31,どんなに知識ないデマ垢でも、ブロックだけはせず、真っ向から否定してきたのですが。@alo3677は何度言ってもリファレンスジーンとリファレンスパネルの違いも理解しようとしなくて。そもそもリアルタイムPCRにおける定量をそもそも理解してないだけ。それで100以上の粘着リプさすがにブロック https://t.co/fZhrcblhWz,,,15,5,2313,400
1.32E+18,aminor6,2020/11/6 18:22,日本学術会議の件でもそうだけど、取材して「直接押しかけてはいない」って証言を得て、「妨害したはデマ」とかやってるじゃん？じゃあモリカケ桜なんか安倍首相に取材して否定されてんだから、野党のデマって事でとっくに終わってるハズなんだけどなｗ,,,1,2,209,468
1.32E+18,seiji_mania,2020/11/6 17:18,プーチンさん辞めるニュースはスプートニクスがデマだと否定しました。,,,2,0,111,186
1.32E+18,mossye2003,2020/11/6 17:07,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/WAUKNbdFRp,,,0,0,389,348
1.32E+18,kamanichi,2020/11/6 16:59,@LiqLuc 未だにセンター開放を叫ぶ人達は橋下や鈴木亘が特区構想ぶち上げの時に言った事を持ち出してあいつがこう言ったああ言った等と既に過去の物となったことを吹聴したり、耐震不足がウソだとか、建替えたら小さくなるとか、商業施設やバスターミナルを作ろうとしている会議の中で既に否定された事やデマ…,,,0,0,634,326
1.32E+18,korekichi_san,2020/11/6 16:42,アメリカから遠く離れた日本で、反知性主義者や陰謀論者が、大統領選が不正選挙だと騒いでる。とっくに否定されているデマを繰り返し叫びながら。なんだか情けなくて、もう笑うしかない。せめて、まともなソースを提示してほしい。,,,2,0,639,1533
1.32E+18,ringomomonoki,2020/11/6 16:37,@asuka40524 確証のないデマを流している事実がありますね。多くの人がそれを確認してるんだよ！そういうことまでしてるから信用されないんでしょ。君らの話の大半はファクトチェックで否定されてるから嘘だけは流すなよ。,,,0,0,20,2
1.32E+18,masugominikatu,2020/11/6 16:11,北海道大学の宮内泰介氏はメディアが「間違い」と否定すれば、それが事実になるとおっしゃるのですか？マスコミの仕事は全く簡単な仕事ですねそれでは「全てデマ」で押し通す辻元清美議員のやり方と同じ自分達が安倍総理を追及した時は何を言ってもどんなに説明しても信じなかったくせにね https://t.co/5wGMIdbtlY,,,2,1,6455,5968
1.32E+18,nandemonai_ni,2020/11/6 15:55,【米大統領選】ウィスコンシン州　バイデン氏の投票率200％はデマ！？　FOXニュースが否定・・・情報がSNSで拡散される！！！https://t.co/SIVCwZJy02,,,0,0,32412,36740
1.32E+18,kensyuu12,2020/11/6 15:46,関東大震災の背景「朝鮮人が井戸に毒を入れた」などのデマで殺された朝鮮人がいたのは事実だが【朝鮮人犠牲者6千人】は嘘だから小池知事は追悼文を拒否その小池知事を虐殺否定論者と呼び攻撃するのが加藤直樹【6千人の嘘】を学ぶ前に共産主義者とコミンテルンを知ろうhttps://t.co/7GXu1lsRDH,,,6,0,4294,172
1.32E+18,LadyxNana,2020/11/6 15:45,#news23 #文春やっぱり政権のガス抜きだったのか。根拠の怪しい情報を断定口調で言う人間は信用出来ない。極秘情報ならむしろ記事が出るまで隠すだろうし。人格否定にすらなりかねないし、デマなら悪質。文春も圧力に屈するの⁉︎https://t.co/oW25gx4kqW,,,3,0,168,221
1.32E+18,kitsunecatdgs22,2020/11/6 15:42,トランプ支持その者は否定しない。ただし、根拠の無いデマの流布や人種差別·性差別を行う者は誰かが戒めないといけない。彼の成果は評価されるべきだが、言動や行動は批判されて然るべき。その点を信念を持って説明出来る支持者がどれだけいるかの話。これは、バイデン支持者と同じ。,,,2,0,237,365
1.32E+18,nyaa_naosuke_su,2020/11/6 15:37,@monadpride こいつが引用してる記事を読めばわかりますが、件のデマを否定する記事ですからねこれこいつはデマに引っかかってるんじゃなくて、デマだとわかった上であえて人を騙せるように書いてるんです生粋の詐欺師,,,10,3,652,566
1.32E+18,mari_318wanko,2020/11/6 15:34,意図的なデマを      クレムリンは否定しました(^^)vロシアは、ウラジーミル・プチンが健康上の懸念で辞任する計画を否定クレムリンのスポークスマン、ドミトリー・ペスコフ氏は金曜日に「まったくナンセンスだ」と述べた。「大統領はすべて大丈夫です。」 https://t.co/HN4uLm61Fd @nypostから https://t.co/eJdtuAMdy2,,,18,5,2655,485
1.32E+18,QDMOa6A05gBnDX5,2020/11/6 15:28,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/4OBpuAGWfn突然票が増えて不正を想定させる動きをしたのは事実ですよ。デマではありません。選管側がミスを認めて謝罪しています。,,,0,0,1289,4903
1.32E+18,A8rgyfSUY4Hwc1z,2020/11/6 15:14,国家が作った制度を議論もなくぶっ壊す。トランプはデマを拡散し、民主主義を否定しようとしている。菅義偉はどうだろうか?同様に法を捻じ曲げて任命拒否をしている。ある種の国家に対する背任行為だ！しかも国家のリーダーが自ら背任行為に手を染めている。由々しき事態だ。,,,0,0,23,7
1.32E+18,RITZ_massacre,2020/11/6 15:11,ホロコースト裁判の映画「肯定と否定」が原題ではDenial（否定）だって知って日本の両論併記の病は相当根が深いなと思ったけど、今回のアメリカ大統領選もやっぱりトランプのデマをファクトと両論併記する日本の報道。,,,0,0,10,131
1.32E+18,spkariyagi,2020/11/6 15:10,@mamosan 誰が　という事がそんなに問題ですか？では、貴方はどの部分がデマだと思われたのでしょう？Twitterでのやり取りではこうして瑣末な部分だけを問題にして論点をずらせて全体を否定するという議論を仕掛けられる事がままあります。ですがそれでは問題の本質からは離れてしまいます。,,,1,0,240,340
1.32E+18,DogNeru,2020/11/6 15:08,@Chin_Taro @TomoMachi @yumidesu_4649 今回のトランプさんのは明らかなデマですよね。 そして扇動的です。それをなにも加えずに流すなら、明らかに分断を深めることになります。ナレーションで、否定しながら流すこともできますが、動画を切り取り流す材料にもなりかねます。材料の提供も加担になると考えれば流さない方が賢明です,,,0,0,11,47
1.32E+18,sasasa90855437,2020/11/6 15:00,@paka_aru_dj @unchi23432866 @ciaolivia 一応、真偽不明のデマは外してるんだけどなあ。それでも法廷までいくんだろうから、しょうがない。トランプ応援でこんなにからまれるとは……。人格は否定しないので、このツイートで終わりにしてください。怖いので。すみませんでした。,,,0,0,26,1
1.32E+18,Rinrin_Suzuki,2020/11/6 14:59,現実見れない人たちが、バイデン陣営は不正に票を操作しているとか今だに言ってますが…陰謀論に乗っからないようにしましょうね。■「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定(ハフポスト日本版)#Yahooニュースhttps://t.co/sCzkNGIl3v,,,0,0,105,289
1.32E+18,NetSweetsW,2020/11/6 14:34,マスゴミを、自ら目にしたものも否定してデマを広めるのは、精神年齢低過ぎ。しっかりと自分を持て。,,,0,0,38,4
1.32E+18,caos1027,2020/11/6 14:32,どうでもいいんだけだど、反トランプ陣営が開票現場を目隠しする意味わからない。トランプ支持派をブロックするならバリケード設置すれば良いのに。【link】　「「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定」  https://t.co/PVceqAaolT,,,0,0,2178,2252
1.32E+18,dtube99,2020/11/6 14:25,@VtuberMizuka 確信犯でしょうね。ひとつを否定して全体をデマ扱いし、裁判等を有利にするつもりでしょう。（※最終的にはこの記事を自らファクトチェック等とのたまい→既成事実化しその間違いを指摘したアカウントの削除等言論弾圧につなげる）ここは敵地（情報戦上の）であるという認識が必要かと思う次第です。,,,6,0,4621,5080
1.32E+18,shimarin_R_333,2020/11/6 14:14,⚡️「「ウィスコンシン州で投票率が100％を超えた」はデマ。保守系メディアも否定」（作成者: @HuffPostJapanさん） https://t.co/jNyQxbkWWJ,,,1,0,489,485
1.32E+18,hatenademian,2020/11/6 14:13,「シャーピーゲート」、マーカー使った票は無効とのデマを州が否定　アリゾナ州 #SmartNews  https://t.co/v6bahFE7Cp,,,2,2,1845,1181
